prompt,code
"एक स्ट्रिंग के सभी डुप्लीकेट कैरेक्टर्स को ढूंढो","my_string = 'hello world'\nduplicates = set([char for char in my_string if my_string.count(char) > 1])"
"दो सॉर्टेड लिस्ट्स को मर्ज करो","def merge_sorted_lists(list1, list2):\n    return sorted(list1 + list2)"
"एक लिस्ट के सभी परम्यूटेशन (permutations) जेनरेट करो","import itertools\nmy_list = [1, 2, 3]\npermutations = list(itertools.permutations(my_list))"
"एक ग्राफ डेटा स्ट्रक्चर (adjacency list) का उपयोग करके बनाओ","graph = {\n    'A': ['B', 'C'],\n    'B': ['D'],\n    'C': ['E'],\n    'D': [],\n    'E': []\n}"
"एक ग्राफ में ब्रेथ-फर्स्ट सर्च (BFS) एल्गोरिथ्म लिखो","from collections import deque\ndef bfs(graph, start_node):\n    visited = set()\n    queue = deque([start_node])\n    visited.add(start_node)\n    while queue:\n        node = queue.popleft()\n        print(node)\n        for neighbor in graph[node]:\n            if neighbor not in visited:\n                visited.add(neighbor)\n                queue.append(neighbor)"
"एक ग्राफ में डेप्थ-फर्स्ट सर्च (DFS) एल्गोरिथ्म लिखो","def dfs(graph, start_node, visited=None):\n    if visited is None:\n        visited = set()\n    visited.add(start_node)\n    print(start_node)\n    for neighbor in graph[start_node]:\n        if neighbor not in visited:\n            dfs(graph, neighbor, visited)"
"मेमोइज़ेशन (memoization) का उपयोग करके फिबोनैची को ऑप्टिमाइज़ करो","memo = {}\ndef fib_memo(n):\n    if n in memo: return memo[n]\n    if n <= 1: return n\n    memo[n] = fib_memo(n-1) + fib_memo(n-2)\n    return memo[n]"
"एक नंबर का ग्रेटेस्ट कॉमन डिवाइजर (GCD) निकालो","import math\ngcd = math.gcd(60, 48)"
"एक फंक्शन लिखो जो मिसिंग नंबर को एक सीरीज से ढूंढे","def find_missing(numbers):\n    n = len(numbers) + 1\n    total_sum = n * (n + 1) // 2\n    return total_sum - sum(numbers)"
"एक बाइनरी सर्च ट्री (BST) में एक नोड इंसर्ट करो","class Node:\n    # ... (init)\n\ndef insert(root, key):\n    if root is None:\n        return Node(key)\n    else:\n        if root.val < key:\n            root.right = insert(root.right, key)\n        else:\n            root.left = insert(root.left, key)\n    return root"
"डाइक्स्ट्रा (Dijkstra's) एल्गोरिथ्म का ढाँचा लिखो","import heapq\ndef dijkstra(graph, start):\n    distances = {node: float('infinity') for node in graph}\n    # ... algorithm logic ..."
"एक स्ट्रिंग के शब्दों को उल्टा करो","sentence = 'hello world'\nwords = sentence.split()\nreversed_sentence = ' '.join(reversed(words))"
"एक वाक्य में सबसे लंबा शब्द ढूंढो","def longest_word(sentence):\n    return max(sentence.split(), key=len)"
"एक नंबर आर्मस्ट्रांग नंबर है या नहीं, यह चेक करो","def is_armstrong(num):\n    order = len(str(num))\n    sum = 0\n    temp = num\n    while temp > 0:\n        digit = temp % 10\n        sum += digit ** order\n        temp //= 10\n    return num == sum"
"एक कैशिंग (caching) डेकोरेटर बनाओ","from functools import lru_cache\n\n@lru_cache(maxsize=None)\ndef expensive_function(n):\n    # ... heavy calculation ..."
"एक प्रायोरिटी क्यू (Priority Queue) बनाओ","import heapq\npq = []\nheapq.heappush(pq, (2, 'task1'))\nheapq.heappush(pq, (1, 'task2'))"
"एक मैट्रिक्स को ट्रांसपोज (transpose) करो","matrix = [[1, 2], [3, 4]]\ntransposed = list(zip(*matrix))"
"सभी डुप्लीकेट कैरेक्टर्स को एक स्ट्रिंग से हटाओ","my_string = 'hello'\nresult = ''.join(sorted(set(my_string), key=my_string.index))"
"एक सिंपल ग्रीडी एल्गोरिथ्म का उदाहरण (सिक्के बदलना)","def coin_change(coins, amount):\n    # ... greedy algorithm logic ..."
"ब्रूट-फोर्स एल्गोरिथ्म का एक उदाहरण (पासवर्ड क्रैकिंग)","import itertools\nchars = 'abc'\nfor length in range(1, 4):\n    for guess in itertools.product(chars, repeat=length):\n        print(''.join(guess))"
"एक Trie डेटा स्ट्रक्चर का नोड बनाओ","class TrieNode:\n    def __init__(self):\n        self.children = {}\n        self.is_end_of_word = False"
"एक 'Hello World' वेब सर्वर Flask और Gunicorn के साथ बनाओ","""# app.py\nfrom flask import Flask\napp = Flask(__name__)\n@app.route('/')\ndef hello(): return 'Hello'\n\n# Terminal command:\ngunicorn --bind 0.0.0.0:8000 app:app"""
"एक deque का उपयोग करके आखिरी N आइटम्स को रखो","from collections import deque\nlast_five = deque(maxlen=5)\nfor i in range(10):\n    last_five.append(i)"
"एक लिस्ट को रोटेट करो","my_list = [1, 2, 3, 4]\nrotated_list = my_list[2:] + my_list[:2]"
"यह चेक करो कि एक नंबर परफेक्ट स्क्वायर है या नहीं","import math\ndef is_perfect_square(n):\n    if n < 0: return False\n    sqrt_n = int(math.sqrt(n))\n    return sqrt_n * sqrt_n == n"
"टावर्स ऑफ हनोई (Towers of Hanoi) प्रॉब्लम को हल करो","def towers_of_hanoi(n, source, destination, auxiliary):\n    if n == 1:\n        print(f'Move disk 1 from {source} to {destination}')\n        return\n    towers_of_hanoi(n-1, source, auxiliary, destination)\n    print(f'Move disk {n} from {source} to {destination}')\n    towers_of_hanoi(n-1, auxiliary, destination, source)"
"एक स्ट्रिंग के कैरेक्टर्स की फ्रीक्वेंसी काउंट करो","my_string = 'hello'\nfrequency = {char: my_string.count(char) for char in set(my_string)}"
"`localStorage` में यूज़र का नाम सेव करो","<script>localStorage.setItem('username', 'Amit');</script>"
"`localStorage` से यूज़र का नाम प्राप्त करो","<script>let username = localStorage.getItem('username'); if(username) { alert('Welcome back, ' + username); }</script>"
"`localStorage` से एक आइटम हटाओ","<script>localStorage.removeItem('username');</script>"
"`localStorage` को पूरी तरह से क्लियर करो","<script>localStorage.clear();</script>"
"`sessionStorage` में एक अस्थायी (temporary) वैल्यू सेव करो","<script>sessionStorage.setItem('session_id', 'xyz-123-abc');</script>"
"`sessionStorage` से एक वैल्यू प्राप्त करो","<script>let sessionId = sessionStorage.getItem('session_id');</script>"
"लोकल स्टोरेज में एक ऑब्जेक्ट को JSON के रूप में सेव करो","<script>const user = {name: 'Amit', loggedIn: true}; localStorage.setItem('user_data', JSON.stringify(user));</script>"
"लोकल स्टोरेज से एक JSON ऑब्जेक्ट को पढ़ो","<script>const userData = JSON.parse(localStorage.getItem('user_data')); console.log(userData.name);</script>"
"यूज़र की जियोलोकेशन (latitude, longitude) प्राप्त करो","<button onclick=""navigator.geolocation.getCurrentPosition(position => alert('Latitude: ' + position.coords.latitude));"">Get My Location</button>"
"जियोलोकेशन एरर को हैंडल करो","<script>navigator.geolocation.getCurrentPosition(successCallback, errorCallback); function errorCallback(error) { console.error('Error getting location:', error.message); }</script>"
"यूज़र की लोकेशन को लगातार ट्रैक करो (watchPosition)","<script>const watchId = navigator.geolocation.watchPosition(pos => console.log('New position:', pos.coords));</script>"
"वेब शेयर API का उपयोग करके कंटेंट शेयर करो","<button onclick=""if(navigator.share){ navigator.share({ title: 'My Awesome Page', text: 'Check this out!', url: window.location.href }); }"">Share this Page</button>"
"`navigator.onLine` का उपयोग करके ऑनलाइन/ऑफलाइन स्टेटस चेक करो","<p>Current Status: <span id='status'></span></p><script>document.getElementById('status').innerText = navigator.onLine ? 'Online' : 'Offline';</script>"
"यूज़र का ब्राउज़र एजेंट (user agent) पता करो","<script>console.log('User Agent:', navigator.userAgent);</script>"
